year,iso3,var,element,settlement,dist,value
latest,ZAF,educat,Tertiary Education,rural,D5,0
latest,ZAF,educat,Tertiary Education,urban,D6,1.38
latest,ZAF,educat,Tertiary Education,rural,D6,0.27
latest,ZAF,educat,Tertiary Education,urban,D7,2.5
latest,ZAF,educat,Tertiary Education,rural,D7,0.47
latest,ZAF,educat,Tertiary Education,urban,D8,6.56
latest,ZAF,educat,Tertiary Education,rural,D8,0.51
latest,ZAF,educat,Tertiary Education,urban,D9,16.64
latest,ZAF,educat,Tertiary Education,rural,D9,2.44
latest,ZAF,educat,Tertiary Education,urban,D10,35.01
latest,ZAF,educat,Tertiary Education,rural,D10,11.95
latest,ZAF,inequality_index,gini,urban,0,0.60683
latest,ZAF,inequality_index,gini,rural,0,0.53
latest,ZAF,inequality_index,absolute_poverty,urban,0,40.6
latest,ZAF,inequality_index,absolute_poverty,rural,0,70.9
latest,ZAF,household_size,,urban,D1,2.769231
latest,ZAF,household_size,,rural,D1,3.002353
latest,ZAF,household_size,,urban,D2,2.53719
latest,ZAF,household_size,,rural,D2,3.233456
latest,ZAF,household_size,,urban,D3,3.222816
latest,ZAF,household_size,,rural,D3,3.859206
latest,ZAF,household_size,,urban,D4,3.001715
latest,ZAF,household_size,,rural,D4,4.194647
latest,ZAF,household_size,,urban,D5,3.581475
latest,ZAF,household_size,,rural,D5,4.420582
latest,ZAF,household_size,,urban,D6,3.820205
latest,ZAF,household_size,,rural,D6,4.986807
latest,ZAF,household_size,,urban,D7,3.898361
latest,ZAF,household_size,,rural,D7,5.257009
latest,ZAF,household_size,,urban,D8,4.082734
latest,ZAF,household_size,,rural,D8,5.786967
latest,ZAF,household_size,,urban,D9,3.781197
latest,ZAF,household_size,,rural,D9,5.951574
latest,ZAF,household_size,,urban,D10,3.442341
latest,ZAF,household_size,,rural,D10,5.694915
latest,ZAF,expenditure_decile,,urban,D1,0.465538154428615
latest,ZAF,expenditure_decile,,rural,D1,3.367136
latest,ZAF,expenditure_decile,,urban,D2,0.885368336360231
latest,ZAF,expenditure_decile,,rural,D2,0.8310548
latest,ZAF,expenditure_decile,,urban,D3,1.34038377730742
latest,ZAF,expenditure_decile,,rural,D3,1.474316
latest,ZAF,expenditure_decile,,urban,D4,2.01905463555928
latest,ZAF,expenditure_decile,,rural,D4,1.733583
latest,ZAF,expenditure_decile,,urban,D5,2.66298595582338
latest,ZAF,expenditure_decile,,rural,D5,1.094722
latest,ZAF,expenditure_decile,,urban,D6,4.02313345538695
latest,ZAF,expenditure_decile,,rural,D6,1.650032
latest,ZAF,expenditure_decile,,urban,D7,6.43555641112083
latest,ZAF,expenditure_decile,,rural,D7,1.292651
latest,ZAF,expenditure_decile,,urban,D8,10.7878579265662
latest,ZAF,expenditure_decile,,rural,D8,2.447633
latest,ZAF,expenditure_decile,,urban,D9,19.2902946341289
latest,ZAF,expenditure_decile,,rural,D9,2.565385
latest,ZAF,expenditure_decile,,urban,D10,52.0898267133183
latest,ZAF,expenditure_decile,,rural,D10,1.292058
latest,ZAF,income_decile,,urban,D1,0.67939894293056
latest,ZAF,income_decile,,rural,D1,1.19931824912348
latest,ZAF,income_decile,,urban,D2,1.57675485145204
latest,ZAF,income_decile,,rural,D2,3.54897029800024
latest,ZAF,income_decile,,urban,D3,2.17801962777155
latest,ZAF,income_decile,,rural,D3,2.32700525487538
latest,ZAF,income_decile,,urban,D4,2.99695375162234
latest,ZAF,income_decile,,rural,D4,4.28300070710829
latest,ZAF,income_decile,,urban,D5,3.89974797350923
latest,ZAF,income_decile,,rural,D5,6.01769174358454
latest,ZAF,income_decile,,urban,D6,5.10294604380038
latest,ZAF,income_decile,,rural,D6,6.21918424140258
latest,ZAF,income_decile,,urban,D7,7.29704585314381
latest,ZAF,income_decile,,rural,D7,8.75388558651906
latest,ZAF,income_decile,,urban,D8,9.41209733685421
latest,ZAF,income_decile,,rural,D8,10.5080387834976
latest,ZAF,income_decile,,urban,D9,15.6010860644495
latest,ZAF,income_decile,,rural,D9,16.0448094500778
latest,ZAF,income_decile,,urban,D10,51.2559495544664
latest,ZAF,income_decile,,rural,D10,41.0980956858111
latest,ZAF,,,urban,,2.933
latest,ZAF,,,rural,,3.5679475
